Date,Saudi Arabia,Israel,Turkey,South Africa,Egypt
2020-09-30,0.1030650660395622,0.2374977618455886,0.3988170027732849,0.0313676297664642,0.1344326883554458
2020-10-31,0.1138904094696044,0.1982536762952804,0.5272704362869263,0.004218163434416,0.0885814279317855
2020-11-30,0.137658879160881,0.2799063920974731,0.1927224397659301,0.078006699681282,0.0871839597821235
2020-12-31,0.2219074666500091,0.3210575878620147,0.2171860188245773,0.0424929186701774,0.1085930094122886
2021-01-31,0.1990357786417007,0.1724976748228073,0.1548056155443191,0.0486531928181648,0.1282674968242645
2021-02-28,0.1981442123651504,0.140150785446167,0.1353179961442947,0.0386622846126556,0.0531606413424015
2021-03-31,0.2270742356777191,0.139737993478775,0.2052401751279831,0.0960698723793029,0.0742358043789863
2021-04-30,0.0838027819991111,0.2327855080366134,0.1955398321151733,0.0744913667440414,0.0465571023523807
2021-05-31,0.0908677875995636,0.8723307847976685,0.1408450752496719,0.0408905036747455,0.3452976047992706
2021-06-30,0.1021165996789932,0.1995915323495865,0.1856665462255478,0.0464166365563869,0.1299665868282318
2021-07-31,0.0627408772706985,0.1702966690063476,0.1344447433948516,0.0358519330620765,0.0582593902945518
2021-08-31,0.0627564564347267,0.2848177552223205,0.2461984008550644,0.0289645176380872,0.115858070552349
2021-09-30,0.102996252477169,0.1404494345188141,0.1264044940471649,0.0187265910208225,0.0655430704355239
2021-10-31,0.1030604466795921,0.161311998963356,0.2509297728538513,0.040327999740839,0.11202222853899
2021-11-30,0.1279317736625671,0.2369106858968734,0.3601042330265045,0.0900260582566261,0.0758114159107208
2021-12-31,0.1481115818023681,0.2666008472442627,0.1629227399826049,0.0592446327209472,0.049370527267456
2022-01-31,0.2181500941514969,0.1357378363609314,0.1939111948013305,0.0678689181804657,0.0581733584403991
2022-02-28,0.1761804074048996,0.1610792279243469,0.3070572912693023,0.0553709864616394,0.0855733379721641
2022-03-31,0.4573904573917389,0.5970149040222168,0.8762638568878174,0.0962927266955375,0.2455464601516723
2022-04-30,0.128309816122055,0.3091099858283996,0.4315875470638275,0.0816516950726509,0.1166452839970588
2022-05-31,0.0509309023618698,0.2093826085329055,0.4074472188949585,0.0509309023618698,0.1414747387170791
2022-06-30,0.1883682608604431,0.2295738160610199,0.5592182874679565,0.0588650815188884,0.1707087308168411
2022-07-31,0.4182642102241516,0.3485535085201263,0.627396285533905,0.0464738011360168,0.1858952045440673
2022-08-31,0.1243486478924751,0.2664614021778106,0.3434391319751739,0.0532922782003879,0.2427759319543838
2022-09-30,0.1119293048977851,0.1649484485387802,0.4653902649879455,0.0353460982441902,0.0706921964883804
2022-10-31,0.3691923320293426,0.2612745761871338,0.3919118344783783,0.0454390533268451,0.0511189363896846
2022-11-30,0.1653458029031753,0.091225266456604,0.4846342504024505,0.0741205289959907,0.2223615944385528
2022-12-31,0.1611803323030471,0.1301841139793396,0.2541689872741699,0.0371954627335071,0.0433947071433067
2023-01-31,0.0442254245281219,0.195855438709259,0.2400808632373809,0.0379075072705745,0.0568612590432167
2023-02-28,0.1400934010744094,0.1734489649534225,0.4869913160800934,0.0933955982327461,0.1334222853183746
2023-03-31,0.3656091392040252,0.3243306875228882,0.2181861102581024,0.0648661404848098,0.0471753738820552
2023-04-30,0.4150454103946686,0.30479896068573,0.2788586318492889,0.0518806762993335,0.330739289522171
